Date,Open,High,Low,Close,Adj Close,Volume
2023-05-04,920.650024,935.400024,920.650024,933.500000,918.391113,3393228
2023-05-05,935.000000,935.200012,920.849976,924.799988,909.831848,2262141
2023-05-08,927.200012,934.900024,919.650024,933.299988,918.194336,3877794
2023-05-09,935.000000,943.000000,929.099976,939.200012,923.998779,2657968
2023-05-10,943.500000,946.700012,933.200012,944.400024,929.114685,1618668
2023-05-11,946.450012,947.000000,935.000000,943.599976,928.327576,1537103
2023-05-12,948.849976,953.000000,913.000000,937.450012,922.277161,3850078
2023-05-15,940.000000,940.000000,896.849976,922.799988,907.864197,5487301
2023-05-16,927.400024,942.650024,918.400024,922.099976,907.175537,2964696
2023-05-17,924.950012,932.000000,917.000000,923.950012,908.995667,1866976
2023-05-18,929.000000,929.650024,911.549988,914.500000,899.698547,1881606
2023-05-19,917.000000,922.000000,913.000000,916.250000,901.420288,1168086
2023-05-22,916.250000,931.049988,915.450012,924.950012,909.979431,1402783
2023-05-23,926.400024,932.299988,919.500000,930.400024,915.341309,1577827
2023-05-24,923.500000,939.900024,923.500000,938.000000,922.818237,1034319
2023-05-25,941.450012,947.000000,935.000000,945.450012,930.147644,2178211
2023-05-26,945.900024,952.750000,940.500000,951.349976,935.952148,1130476
2023-05-29,952.000000,959.200012,945.099976,956.250000,940.772888,1744868
2023-05-30,957.599976,961.500000,951.000000,959.849976,944.314575,1337311
2023-05-31,960.200012,965.000000,942.299988,953.049988,937.624634,3561991
2023-06-01,950.000000,966.500000,946.750000,964.750000,949.135254,1132919
2023-06-02,965.900024,969.650024,954.650024,965.849976,950.217468,1098485
2023-06-05,970.000000,976.900024,959.150024,974.799988,959.022583,1469770
2023-06-06,972.900024,974.950012,964.049988,972.049988,956.317139,2079735
2023-06-07,972.950012,977.900024,958.500000,960.450012,944.904846,1614117
2023-06-08,964.900024,969.849976,963.000000,965.400024,949.774780,1481632
2023-06-09,966.000000,971.000000,959.150024,969.250000,953.562439,717024
2023-06-12,973.250000,973.250000,955.150024,959.950012,944.413025,1239721
2023-06-13,963.000000,983.849976,957.000000,981.500000,965.614197,2158120
2023-06-14,981.500000,981.900024,972.599976,978.700012,962.859558,1831109
2023-06-15,981.950012,1000.000000,980.599976,998.200012,982.043884,1804458
2023-06-16,1000.000000,1007.150024,993.750000,1006.049988,989.766785,1572197
2023-06-19,1006.250000,1017.549988,999.200012,1011.250000,994.882629,1015057
2023-06-20,1013.849976,1018.799988,1002.599976,1011.150024,994.784302,1413571
2023-06-21,1010.200012,1013.450012,1002.250000,1008.900024,992.570740,1140198
2023-06-22,1003.099976,1007.000000,990.099976,998.299988,982.142212,2852669
2023-06-23,999.950012,999.950012,985.650024,989.400024,973.386353,1776614
2023-06-26,989.349976,1025.000000,989.349976,1021.900024,1005.360291,2313439
2023-06-27,1024.000000,1026.099976,1005.000000,1009.250000,992.915039,1651238
2023-06-28,1009.250000,1009.250000,1009.250000,1009.250000,992.915039,0
2023-06-30,1009.900024,1021.450012,1005.000000,1014.950012,998.522827,1963457
2023-07-03,1020.500000,1029.900024,999.000000,1001.799988,985.585632,1454455
2023-07-04,1007.950012,1016.000000,996.500000,1011.849976,995.472961,1112255
2023-07-05,1017.000000,1018.799988,1005.400024,1010.799988,994.439941,748219
2023-07-06,1012.000000,1023.549988,1011.400024,1021.250000,1004.720825,1236819
2023-07-07,1009.450012,1028.750000,998.049988,1020.650024,1004.130554,1914093
2023-07-10,1024.000000,1026.000000,1013.000000,1016.700012,1000.244446,1142988
2023-07-11,1018.950012,1033.500000,1018.000000,1027.800049,1011.164856,814514
2023-07-12,1025.000000,1032.900024,1019.950012,1022.200012,1005.655457,1163653
2023-07-13,1027.849976,1036.000000,1018.049988,1020.700012,1004.179749,1419223
2023-07-14,1026.150024,1034.800049,1019.349976,1030.900024,1014.214661,787233
2023-07-17,1036.199951,1039.000000,1025.400024,1032.650024,1015.936340,1047614
2023-07-18,1032.650024,1035.199951,1019.500000,1030.800049,1014.116333,780402
2023-07-19,1030.000000,1042.000000,1022.700012,1035.800049,1019.035339,1069988
2023-07-20,1038.949951,1057.900024,1027.000000,1056.550049,1048.050049,1280545
2023-07-21,1048.900024,1062.000000,1045.050049,1048.949951,1048.949951,879139
2023-07-24,1048.949951,1053.000000,1038.000000,1048.949951,1048.949951,936947
2023-07-25,1058.000000,1061.750000,1049.400024,1054.750000,1054.750000,599999
2023-07-26,1060.000000,1082.050049,1042.150024,1068.500000,1068.500000,1854416
2023-07-27,1115.000000,1219.400024,1108.550049,1171.449951,1171.449951,14590950
2023-07-28,1171.449951,1190.400024,1155.699951,1177.800049,1177.800049,4454009
2023-07-31,1181.800049,1184.750000,1165.400024,1175.000000,1175.000000,2221571
2023-08-01,1175.000000,1187.300049,1168.099976,1178.349976,1178.349976,1362536
2023-08-02,1185.000000,1185.000000,1153.550049,1168.300049,1168.300049,1861901
2023-08-03,1166.050049,1178.949951,1150.000000,1165.849976,1165.849976,2574025
2023-08-04,1171.000000,1238.699951,1171.000000,1209.750000,1209.750000,8359856
2023-08-07,1195.000000,1228.500000,1174.199951,1223.650024,1223.650024,2468250
2023-08-08,1225.000000,1269.000000,1224.050049,1266.449951,1266.449951,5064238
2023-08-09,1270.000000,1271.650024,1252.250000,1266.050049,1266.050049,2105178
2023-08-10,1266.000000,1277.900024,1248.099976,1258.949951,1258.949951,2102129
2023-08-11,1258.300049,1258.800049,1245.000000,1250.199951,1250.199951,1286301
2023-08-14,1250.199951,1252.000000,1231.650024,1235.599976,1235.599976,830936
2023-08-16,1231.550049,1246.000000,1226.050049,1243.550049,1243.550049,1665083
2023-08-17,1235.000000,1245.849976,1226.050049,1241.000000,1241.000000,1855386
2023-08-18,1239.000000,1257.000000,1231.000000,1236.400024,1236.400024,1292509
2023-08-21,1237.449951,1245.300049,1230.300049,1233.800049,1233.800049,1101408
2023-08-22,1233.800049,1240.250000,1218.050049,1221.000000,1221.000000,1379445
2023-08-23,1252.050049,1259.900024,1225.050049,1230.650024,1230.650024,2562635
2023-08-24,1235.199951,1239.650024,1217.000000,1220.500000,1220.500000,848018
2023-08-25,1217.949951,1219.900024,1205.000000,1209.400024,1209.400024,887533
2023-08-28,1212.000000,1237.000000,1211.000000,1228.900024,1228.900024,1666004
2023-08-29,1232.000000,1245.650024,1227.300049,1229.750000,1229.750000,1209087
2023-08-30,1234.699951,1256.800049,1231.150024,1236.150024,1236.150024,1282450
2023-08-31,1240.150024,1266.099976,1223.199951,1257.599976,1257.599976,3103295
2023-09-01,1264.900024,1268.900024,1239.650024,1245.400024,1245.400024,1167597
2023-09-04,1250.300049,1255.400024,1232.550049,1238.849976,1238.849976,1126182
2023-09-05,1255.000000,1266.000000,1235.099976,1238.949951,1238.949951,2179947
2023-09-06,1246.150024,1267.000000,1242.599976,1256.750000,1256.750000,2721714
2023-09-07,1259.000000,1261.000000,1245.000000,1249.300049,1249.300049,849621
2023-09-08,1249.500000,1262.000000,1239.000000,1244.599976,1244.599976,787710
2023-09-11,1244.599976,1252.750000,1236.500000,1247.349976,1247.349976,1161994
